id,Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
1340,42373,836.822,333.0176345,162.7437993,2.046269265,0.872455123,43049,232.2735009,0.807412348,0.984296964,0.760383875,0.697481085,0.007859194,0.001147328,0.486479863,0.995468792,HOROZ
1341,42389,805.943,327.9802769,167.2015406,1.961586453,0.860298017,43060,232.3173499,0.781364055,0.984417092,0.820076525,0.708327196,0.007737391,0.001201462,0.501727417,0.984181704,HOROZ
1342,42402,800.745,318.293212,171.8010823,1.852684557,0.841820685,43064,232.3529711,0.703219066,0.984627531,0.831012841,0.729996627,0.007506561,0.001314935,0.532895075,0.987286476,HOROZ
1343,42450,828.116,347.9515245,156.4693657,2.22376772,0.89318608,42820,232.4844482,0.609388458,0.991359178,0.777866749,0.668151831,0.008196738,0.001007677,0.446426869,0.992749662,HOROZ
1344,42450,828.116,347.9515245,156.4693657,2.22376772,0.89318608,42820,232.4844482,0.609388458,0.991359178,0.777866749,0.668151831,0.008196738,0.001007677,0.446426869,0.992749662,HOROZ
1345,42505,805.21,323.5070543,167.7971292,1.92796537,0.854967535,43079,232.6350078,0.681737987,0.986675642,0.823818546,0.719103354,0.007611035,0.001255419,0.517109634,0.996969466,HOROZ
1346,42552,793.738,313.3112889,174.1892839,1.798682915,0.831207467,43067,232.7635906,0.645323708,0.988041888,0.848741614,0.742914791,0.007363021,0.00138354,0.551922386,0.992733366,HOROZ
1347,42614,804.837,327.2921792,166.7857622,1.962350832,0.860415657,43188,232.9331019,0.726308972,0.986709271,0.82669688,0.711697733,0.007680391,0.001215473,0.506513663,0.993957508,HOROZ
1348,42642,806.488,324.3603411,168.6206712,1.923609595,0.854253905,43163,233.009615,0.806132673,0.987929477,0.823856572,0.718366537,0.007606593,0.001249552,0.516050482,0.992679658,HOROZ
1349,42670,791.457,293.8811775,185.5367529,1.583951281,0.775512226,43350,233.0861029,0.707135992,0.984313725,0.856008068,0.793130424,0.006887302,0.001681153,0.62905587,0.996393851,HOROZ
1350,42678,822.714,340.9463387,160.8639615,2.119469989,0.881696998,43227,233.107952,0.836413523,0.987299604,0.792348331,0.683708624,0.007988808,0.001076827,0.467457482,0.990762105,HOROZ
1351,42693,787.181,309.5752471,177.2852422,1.74619863,0.819784219,43246,233.1489135,0.810498339,0.98721269,0.865799501,0.753125179,0.007251195,0.001438991,0.567197536,0.99043956,HOROZ
1352,42708,834.59,350.3686076,155.8022835,2.248802775,0.895688984,43198,233.1898679,0.809599636,0.988656882,0.77050018,0.665555826,0.008203817,0.000992964,0.442964557,0.996139925,HOROZ
1353,42710,816.687,335.8384996,163.6708304,2.051914191,0.873206825,43315,233.1953279,0.806229353,0.986032552,0.804689159,0.694367466,0.007863229,0.001127556,0.482146178,0.989322584,HOROZ
1354,42757,832.736,339.13826,162.045978,2.092852067,0.878459475,43391,233.3236019,0.599845679,0.985388675,0.774822832,0.687989618,0.00793176,0.001096167,0.473329714,0.990609071,HOROZ
1355,42774,780.822,292.5546328,187.0444543,1.564091456,0.768916841,43284,233.3699815,0.717107028,0.988217355,0.881628552,0.797697098,0.006839543,0.001708279,0.63632066,0.995263707,HOROZ
1356,42780,801.214,322.594105,169.394536,1.904394986,0.851039823,43293,233.3863486,0.800763702,0.988150509,0.837439778,0.723467494,0.007540769,0.001274299,0.523405215,0.996770266,HOROZ
1357,42818,828.988,334.9761247,163.372447,2.050383225,0.873003632,43434,233.4899801,0.620442822,0.985817562,0.782960322,0.697034693,0.007823255,0.00113916,0.485857363,0.996193787,HOROZ
1358,42857,816.249,338.9989047,161.4174777,2.100137541,0.879359045,43328,233.596291,0.727561328,0.989129431,0.80832555,0.689076831,0.007910001,0.001100087,0.474826879,0.997201755,HOROZ
1359,43000,968.539,348.5200766,158.3193142,2.201374345,0.890868301,44715,233.9856842,0.668210284,0.96164598,0.576028662,0.671369312,0.008105118,0.001015746,0.450736754,0.992240326,HOROZ
1360,43015,825.521,341.4399168,161.4296819,2.115099979,0.881174656,43627,234.0264921,0.709959068,0.98597199,0.793183261,0.685410465,0.007937694,0.00108063,0.469787505,0.993647543,HOROZ
1361,43029,812.609,323.9667455,170.3234323,1.902067972,0.850643111,43500,234.0645731,0.740500447,0.989172414,0.818856614,0.722495677,0.007529033,0.001265494,0.522000003,0.992879487,HOROZ
1362,43077,830.696,349.041044,158.7692156,2.198417639,0.890556509,43755,234.1950893,0.772404519,0.984504628,0.784460492,0.670967192,0.008102724,0.001013015,0.450196973,0.989720967,HOROZ
1363,43099,815.39,328.2340777,168.6101161,1.946704535,0.85797668,43710,234.254885,0.69766576,0.986021505,0.814603545,0.713682402,0.007615817,0.001218754,0.509342571,0.991539493,HOROZ
1364,43099,815.39,328.2340777,168.6101161,1.946704535,0.85797668,43710,234.254885,0.69766576,0.986021505,0.814603545,0.713682402,0.007615817,0.001218754,0.509342571,0.991539493,HOROZ
1365,43114,823.478,336.2022065,165.314818,2.033708839,0.870757627,43778,234.295646,0.600481901,0.984832564,0.798958422,0.696889079,0.007797982,0.001134532,0.485654388,0.987679622,HOROZ
1366,43126,816.933,337.6078693,163.3881396,2.066293613,0.875091045,43547,234.3282497,0.816656567,0.990332285,0.812037645,0.694084087,0.007828407,0.001120731,0.48175272,0.995442568,HOROZ
1367,43136,819.644,324.5970055,172.2521816,1.884428995,0.847581823,44239,234.355416,0.653496546,0.975067248,0.806861896,0.721988842,0.007524968,0.001261265,0.521267887,0.982292321,HOROZ
1368,43185,810.945,325.5185251,170.7169846,1.906772931,0.851443529,43737,234.4884853,0.866194641,0.987379107,0.825201459,0.720353735,0.007537768,0.001252004,0.518909503,0.989442595,HOROZ
1369,43192,800.212,314.0549537,176.5426955,1.778917858,0.827042429,43717,234.507489,0.802705917,0.987990942,0.847623637,0.746708454,0.007271137,0.001394397,0.557573516,0.991877484,HOROZ
1370,43204,839.531,346.3371445,159.8134744,2.167133565,0.887171926,43959,234.5400633,0.647076444,0.982824905,0.770300796,0.677201585,0.008016321,0.001039984,0.458601987,0.993851759,HOROZ
1371,43279,843.066,336.2804457,164.6671347,2.042183137,0.871906695,43813,234.74355,0.614566471,0.987811837,0.765180566,0.698058876,0.00777006,0.001138079,0.487286194,0.995127649,HOROZ
1372,43409,831.016,338.534528,163.7287718,2.067654477,0.875267126,44050,235.095843,0.613511413,0.985448354,0.789897745,0.694451595,0.007798717,0.001118847,0.482263018,0.997153289,HOROZ
1373,43418,814.87,322.252307,172.5032249,1.868094392,0.844658932,44045,235.120213,0.701331007,0.985764559,0.821680574,0.729615298,0.00742209,0.001297423,0.532338483,0.994458535,HOROZ
1374,43493,834.832,335.062512,166.839015,2.008298311,0.867214931,44332,235.323198,0.59932479,0.981074619,0.784207612,0.702326251,0.007703826,0.001156224,0.493262163,0.990617569,HOROZ
1375,43518,905.774,348.7185105,159.6008471,2.184941477,0.889117933,44595,235.3908208,0.574040364,0.97584931,0.666559759,0.675016707,0.008013202,0.001026228,0.455647555,0.995563242,HOROZ
1376,43533,820.623,333.7998456,167.4809878,1.993061123,0.865018041,44179,235.4313851,0.81696881,0.985377668,0.812346083,0.705307052,0.007667743,0.00117047,0.497458038,0.991464275,HOROZ
1377,43548,846.546,347.4447577,163.9564003,2.11912897,0.881656364,45022,235.4719425,0.656031093,0.96726045,0.763619402,0.677724839,0.007978432,0.001038271,0.459310957,0.973339156,HOROZ
1378,43554,828.293,339.2236127,164.7713619,2.058753468,0.874108446,44186,235.4881635,0.651791326,0.985696827,0.797755723,0.69419744,0.007788575,0.001115758,0.481910086,0.99213406,HOROZ
1379,43693,817.646,328.2848725,170.7242787,1.922895062,0.854136318,44262,235.8636374,0.802914477,0.987144729,0.821279714,0.718472452,0.007513443,0.001234978,0.516202665,0.992603555,HOROZ
1380,43717,819.231,330.9603984,169.3107746,1.954750955,0.859239152,44186,235.9284069,0.830569013,0.989385778,0.818554235,0.712859931,0.007570519,0.00120593,0.508169282,0.993344389,HOROZ
1381,43743,829.88,345.6438071,162.240382,2.130442513,0.882993055,44261,235.9985538,0.6969219,0.988296695,0.798156091,0.682779639,0.007901694,0.001059308,0.466188035,0.99318681,HOROZ
1382,43743,830.354,338.5687659,165.8895802,2.040928463,0.871737566,44514,235.9985538,0.662331173,0.982679606,0.797245111,0.697047624,0.007739953,0.001127114,0.48587539,0.991636913,HOROZ
1383,43746,836.693,339.3525674,165.4114419,2.051566467,0.873160718,44442,236.0066464,0.713777575,0.984339139,0.785264458,0.695461502,0.007757339,0.001119399,0.483666701,0.992274385,HOROZ
1384,43746,836.693,339.3525674,165.4114419,2.051566467,0.873160718,44442,236.0066464,0.713777575,0.984339139,0.785264458,0.695461502,0.007757339,0.001119399,0.483666701,0.992274385,HOROZ
1385,43779,837.559,349.4661301,159.9980202,2.18419034,0.889036896,44241,236.0956459,0.802401026,0.989557198,0.784232582,0.675589494,0.007982506,0.001025771,0.456421164,0.996910698,HOROZ
1386,43832,836.567,340.0483182,165.0289944,2.060536813,0.874341918,44421,236.2385145,0.822502862,0.986740506,0.787045234,0.694720432,0.007757992,0.001114729,0.482636479,0.994490231,HOROZ
1387,43844,826.338,338.9045386,165.7581755,2.044572086,0.872227774,44434,236.2708501,0.822619986,0.98672188,0.806871886,0.697160478,0.007729781,0.001126362,0.486032732,0.993728956,HOROZ
1388,43844,826.338,338.9045386,165.7581755,2.044572086,0.872227774,44434,236.2708501,0.822619986,0.98672188,0.806871886,0.697160478,0.007729781,0.001126362,0.486032732,0.993728956,HOROZ
1389,43848,845.054,343.3073032,164.0269663,2.092993066,0.878476983,44478,236.2816276,0.671382637,0.985835694,0.771597354,0.688251096,0.007829486,0.001083679,0.473689571,0.991428988,HOROZ
1390,43871,814.595,328.4832516,170.8977177,1.922104379,0.854006029,44373,236.343589,0.643505684,0.988686814,0.830814213,0.719499664,0.00748748,0.001237764,0.517679766,0.995034545,HOROZ
1391,43886,773.792,289.8960571,193.321899,1.499551052,0.745177424,44317,236.3839899,0.761870041,0.990274612,0.921058876,0.815409469,0.006605661,0.001801354,0.664892601,0.9970404,HOROZ
1392,43900,839.181,347.1792098,162.2413926,2.139892934,0.884091888,44449,236.4216911,0.745103364,0.987648766,0.78336308,0.680978827,0.00790841,0.001049067,0.463732163,0.992337179,HOROZ
1393,43912,844.203,354.3024896,159.6834077,2.218780866,0.892676511,44602,236.4540016,0.704056437,0.984529842,0.774282243,0.667378888,0.008068466,0.000987326,0.445394581,0.988232973,HOROZ
1394,43914,833.354,341.7289773,164.6392878,2.075622301,0.876290435,44402,236.4593863,0.591960531,0.989009504,0.79460961,0.69195006,0.007781778,0.001100418,0.478794885,0.993797341,HOROZ
1395,43918,824.223,340.089725,164.974604,2.06146714,0.87446345,44470,236.4701553,0.693412909,0.987587137,0.81238699,0.695316965,0.007743743,0.001116508,0.483465681,0.996648615,HOROZ
1396,43924,834.163,345.4243527,162.9959755,2.119220133,0.881667228,44618,236.4863078,0.712681724,0.984445739,0.793249673,0.684625464,0.007864137,0.00106572,0.468712026,0.993303962,HOROZ
1397,43955,805.062,313.7560588,180.4111601,1.739116686,0.818150214,44903,236.5697449,0.706581147,0.978887825,0.852235249,0.753992595,0.00713812,0.001423089,0.568504833,0.988696241,HOROZ
1398,43978,836.878,331.8858573,169.5511465,1.957438001,0.859656873,44747,236.6316308,0.640285361,0.98281449,0.789080001,0.712991005,0.007546634,0.00120301,0.508356173,0.99507569,HOROZ
1399,43991,808.658,320.6896817,177.0497204,1.811297307,0.833784206,45031,236.6666027,0.746838022,0.976904799,0.845364339,0.737992571,0.007289893,0.001333856,0.544633035,0.986492349,HOROZ
1400,44020,822.517,335.1188114,168.1587301,1.99287192,0.864990409,44553,236.7445982,0.798853078,0.98803672,0.817655075,0.706449743,0.007612876,0.001169644,0.499071239,0.994585059,HOROZ
1401,44029,823.817,327.69361,172.1976171,1.90300897,0.850803731,44653,236.7687984,0.700920148,0.986025575,0.815243203,0.72253102,0.007442677,0.001251224,0.522051076,0.99346788,HOROZ
1402,44049,812.823,322.7544975,176.2762927,1.830958051,0.837679472,44699,236.822568,0.817235622,0.985458288,0.837826223,0.73375451,0.00732717,0.001310144,0.53839568,0.985779906,HOROZ
1403,44074,841.284,338.6638549,167.2181202,2.025282035,0.869599132,44765,236.8897627,0.634194774,0.984563833,0.782540949,0.699483453,0.007683983,0.001134687,0.489277102,0.990924124,HOROZ
1404,44120,809.203,324.5428762,174.7684187,1.856988114,0.842621414,44690,237.0133513,0.797368611,0.987245469,0.846701637,0.730299041,0.007355913,0.001290682,0.53333669,0.990399894,HOROZ
1405,44154,819.804,340.6483224,166.2502814,2.049008997,0.872820814,44617,237.104658,0.82604954,0.98962279,0.825581308,0.696039412,0.007715005,0.001116995,0.484470863,0.992685157,HOROZ
1406,44171,826.19,343.4056346,163.9725577,2.094287236,0.878637498,44634,237.1502982,0.771007157,0.989626742,0.813181009,0.690583596,0.007774459,0.001090724,0.476905704,0.998777528,HOROZ
1407,44258,832.579,334.9047441,169.4686685,1.976204493,0.862521447,44909,237.3837311,0.65856199,0.985504019,0.802325773,0.7088097,0.007567101,0.001178224,0.50241119,0.992867251,HOROZ
1408,44362,845.277,350.7674002,161.6311911,2.170171474,0.887507598,44851,237.6624764,0.584911133,0.989097233,0.780230418,0.677550069,0.007906934,0.001027906,0.459074097,0.996269509,HOROZ
1409,44375,843.947,350.6837627,161.736346,2.168243387,0.887294733,44978,237.6972966,0.593844095,0.986593446,0.782920893,0.677810956,0.007902733,0.001028943,0.459427693,0.996151056,HOROZ
1410,44389,825.922,316.6612869,180.1679484,1.757589459,0.822364449,45118,237.7347895,0.651342627,0.983842369,0.817724776,0.750754195,0.007133778,0.001397946,0.563631861,0.990633418,HOROZ
1411,44392,848.676,359.5136531,158.1728733,2.272915992,0.898015672,45043,237.742823,0.814382682,0.985547144,0.774516607,0.661290109,0.008098614,0.000955341,0.437304609,0.993956638,HOROZ
1412,44399,828.051,341.5438095,166.3586461,2.05305716,0.873358194,44950,237.7615666,0.796109019,0.987741935,0.813708552,0.696137831,0.007692601,0.001114382,0.484607879,0.994927676,HOROZ
1413,44492,822.871,336.9793352,168.6467559,1.998137073,0.865756095,44949,238.010449,0.648590338,0.989832922,0.825711396,0.70630577,0.007573931,0.001162712,0.498867841,0.996806328,HOROZ
1414,44535,856.043,346.8856798,165.6776125,2.093739007,0.878569541,45306,238.1254357,0.603962679,0.982982386,0.763695374,0.686466607,0.007789058,0.001066946,0.471236403,0.986646038,HOROZ
1415,44562,850.137,343.5160881,168.0175837,2.044524629,0.872221408,45393,238.1976083,0.611880046,0.981693213,0.774812649,0.693410343,0.007708722,0.001099318,0.480817903,0.983044045,HOROZ
1416,44594,846.716,353.8563544,161.5875876,2.189873367,0.889647764,45211,238.2831179,0.745893687,0.986352879,0.781647171,0.673389399,0.007935066,0.001006457,0.453453283,0.993005267,HOROZ
1417,44606,829.615,339.2792169,168.2795595,2.016164161,0.868327457,45224,238.315176,0.711283327,0.98633469,0.814422855,0.702416076,0.007606134,0.001142146,0.493388343,0.994751895,HOROZ
1418,44608,859.481,329.8557792,175.1673023,1.883089908,0.847345442,45446,238.3205187,0.851948052,0.981560533,0.75883972,0.722499146,0.007394543,0.001242912,0.522005015,0.982982376,HOROZ
1419,44614,850.425,351.2689862,162.3080891,2.164211212,0.886847566,45243,238.3365458,0.633955722,0.986097297,0.775191478,0.678501533,0.007873515,0.001029323,0.460364331,0.996325646,HOROZ
1420,44614,850.425,351.2689862,162.3080891,2.164211212,0.886847566,45243,238.3365458,0.633955722,0.986097297,0.775191478,0.678501533,0.007873515,0.001029323,0.460364331,0.996325646,HOROZ
1421,44648,808.725,310.6323563,183.9106347,1.689039662,0.805899464,45229,238.4273457,0.74552498,0.987154259,0.857847592,0.767554767,0.006957363,0.001489573,0.58914032,0.995081366,HOROZ
1422,44648,833.623,350.2937625,162.9104514,2.150222773,0.885274913,45149,238.4273457,0.805339105,0.988903409,0.807369793,0.680649704,0.007845676,0.001038735,0.463284019,0.996163849,HOROZ
1423,44701,850.2,349.4830759,164.4361869,2.125341644,0.882393282,45295,238.5688179,0.5775323,0.98688597,0.777114302,0.682633393,0.007818238,0.001047222,0.465988349,0.990384445,HOROZ
1424,44704,847.544,360.1876427,158.3920114,2.274026572,0.89812091,45127,238.5768233,0.738298927,0.990626454,0.782044995,0.662368152,0.008057168,0.000956665,0.438731569,0.997687245,HOROZ
1425,44710,832.12,332.0685295,171.9583089,1.931099064,0.855477596,45234,238.5928332,0.694103766,0.988415793,0.811414217,0.718504802,0.007427165,0.001221016,0.516249151,0.996928253,HOROZ
1426,44710,832.12,332.0685295,171.9583089,1.931099064,0.855477596,45234,238.5928332,0.694103766,0.988415793,0.811414217,0.718504802,0.007427165,0.001221016,0.516249151,0.996928253,HOROZ
1427,44737,847.583,345.0918105,166.1002316,2.077611856,0.876543934,45395,238.6648644,0.616076347,0.985505012,0.782550272,0.691598169,0.00771379,0.001088586,0.478308028,0.99373843,HOROZ
1428,44738,810.865,324.9862193,175.6774199,1.849903189,0.841299793,45116,238.6675318,0.800981129,0.991621598,0.855045684,0.734392776,0.00726421,0.001303412,0.53933275,0.997713374,HOROZ
1429,44785,839.911,334.7521645,174.6694205,1.91648981,0.853075634,46109,238.7928663,0.739673312,0.971285432,0.7977667,0.713342262,0.007474649,0.001193885,0.508857183,0.975219607,HOROZ
1430,44787,861.814,344.3339029,166.1797321,2.072057155,0.87583417,45406,238.7981983,0.812919737,0.98636744,0.757765358,0.693507657,0.007688256,0.001097015,0.480952871,0.996561836,HOROZ
1431,44799,1005.548,362.4496441,157.9861583,2.294186072,0.900002644,46552,238.8301873,0.652523487,0.962343186,0.556765826,0.65893343,0.008090574,0.000940861,0.434193266,0.996120143,HOROZ
1432,44805,841.088,311.8408512,185.3269174,1.682652771,0.804243677,45487,238.8461802,0.646536797,0.985006705,0.795890777,0.765923321,0.006959957,0.0014775,0.586638533,0.987108953,HOROZ
1433,44846,832.162,342.391457,168.0432603,2.037519722,0.871276324,45356,238.9554365,0.685613821,0.988755622,0.813800245,0.697901281,0.007634827,0.001117262,0.487066198,0.992406985,HOROZ
1434,44870,846.28,354.6021806,161.6441615,2.193720932,0.890058409,45511,239.0193682,0.7169335,0.985915493,0.787295518,0.674049347,0.007902879,0.00100631,0.454342522,0.996700701,HOROZ
1435,44875,853.492,351.0077883,164.5255424,2.133454679,0.883345024,45627,239.0326851,0.646436854,0.983518531,0.774132706,0.680989691,0.007821901,0.001037658,0.463746959,0.989383119,HOROZ
1436,44904,826.44,317.4294521,181.163033,1.752175634,0.821145404,45676,239.1099089,0.680281178,0.983098345,0.826175354,0.75326945,0.007069069,0.001403923,0.567414865,0.9942105,HOROZ
1437,44963,878.718,365.0836635,157.3328691,2.320453861,0.902375723,45613,239.2669422,0.804462177,0.985749677,0.731755674,0.655375647,0.008119646,0.000924013,0.429517239,0.996674936,HOROZ
1438,45005,837.605,341.7588229,170.3703374,2.005976088,0.866883702,45807,239.3786659,0.653667393,0.982491759,0.806105915,0.700431561,0.007593797,0.001127461,0.490604372,0.98414064,HOROZ
1439,45030,842.585,343.6325296,168.215351,2.042813141,0.87199149,45623,239.4451434,0.630760611,0.98700217,0.797047794,0.696805811,0.007631191,0.001109735,0.485538338,0.991864097,HOROZ
1440,45032,836.404,338.1600975,171.5685993,1.970990607,0.861734735,45647,239.4504608,0.675963314,0.986527044,0.808907566,0.708097917,0.007509329,0.001164539,0.501402661,0.988259934,HOROZ
1441,45102,865.765,347.7792409,167.2141025,2.079843958,0.876827385,45917,239.6364954,0.667189349,0.982250583,0.756145924,0.689047727,0.007710949,0.001072222,0.47478677,0.987482395,HOROZ
1442,45104,820.466,331.2336697,174.0467264,1.903130708,0.850824491,45620,239.6418086,0.630349107,0.988689171,0.841983819,0.723482636,0.007343776,0.001241114,0.523427125,0.996150235,HOROZ
1443,45131,840.075,347.6025547,167.3656562,2.076904919,0.876453952,45781,239.7135246,0.727039871,0.98580197,0.80361623,0.689619571,0.00770208,0.001074549,0.475575153,0.987724374,HOROZ
1444,45149,855.291,358.1055864,165.2741151,2.166737279,0.887128025,47022,239.7613234,0.799946846,0.960167581,0.775586419,0.669526901,0.007931639,0.000983139,0.448266271,0.97127524,HOROZ
1445,45200,873.211,357.1308499,162.8601044,2.19286885,0.88996767,45850,239.8967016,0.751279835,0.985823337,0.74492046,0.671733348,0.007901125,0.00099233,0.451225691,0.989478763,HOROZ
1446,45210,841.526,341.7080554,169.5197361,2.015742021,0.868268117,45836,239.9232373,0.66336038,0.986342613,0.802249202,0.702129299,0.007558241,0.001133102,0.492985552,0.993731693,HOROZ
1447,45226,827.481,338.2253275,170.7677124,1.980616376,0.863181744,45753,239.9656885,0.63087267,0.98848163,0.830007432,0.709484681,0.007478559,0.00116888,0.503368512,0.996979918,HOROZ
1448,45236,824.056,334.3255057,172.7937102,1.93482451,0.85608036,45823,239.9922166,0.79261284,0.987189839,0.837106295,0.717839987,0.007390696,0.00121053,0.515294247,0.997003939,HOROZ
1449,45257,888.846,361.5649462,159.9572261,2.260385198,0.896816621,45957,240.0479162,0.615909091,0.98476837,0.719850949,0.663913686,0.00798915,0.000957474,0.440781383,0.996335713,HOROZ
1450,45280,846.153,353.4912173,164.3193202,2.151245617,0.885391042,45912,240.1089057,0.620070114,0.986234536,0.794727946,0.67924999,0.007806785,0.00102511,0.461380548,0.992542882,HOROZ
1451,45297,854.181,341.5499689,169.6706172,2.013017779,0.867884177,46087,240.1539749,0.626731235,0.982858507,0.780152474,0.70312984,0.007540234,0.001136859,0.494391571,0.995219023,HOROZ
1452,45369,834.295,338.9924603,171.6009778,1.975469281,0.862410933,45987,240.3447626,0.760484763,0.98656142,0.81908654,0.708997369,0.007471896,0.001164633,0.50267727,0.993023505,HOROZ
1453,45401,838.238,346.701,167.5769192,2.068906636,0.875428804,45999,240.4295085,0.78572912,0.986999717,0.811971139,0.693477978,0.007636418,0.001089432,0.480911706,0.99496142,HOROZ
1454,45407,835.028,341.11958,170.1408075,2.004925126,0.866733378,46053,240.4453951,0.639085151,0.985972684,0.818334002,0.70487128,0.007512489,0.001143939,0.496843522,0.99613406,HOROZ
1455,45413,851.184,356.4810558,162.7388862,2.190509374,0.889715806,46013,240.4612806,0.686733506,0.986960207,0.787667912,0.674541541,0.007849758,0.001002469,0.45500629,0.996695543,HOROZ
1456,45469,848.018,357.5147115,162.4187859,2.201190641,0.890848969,45920,240.6094945,0.657807934,0.990178571,0.794538828,0.673005856,0.007862823,0.000995024,0.452936882,0.997000427,HOROZ
1457,45470,842.281,339.4060381,173.5649996,1.955498165,0.859355504,46378,240.6121404,0.625017182,0.980421752,0.805417033,0.708921213,0.007464395,0.001162964,0.502569287,0.982773318,HOROZ
1458,45471,848.858,346.4046728,168.7187575,2.053148552,0.873370286,46192,240.6147862,0.784469671,0.984391237,0.79300199,0.694606064,0.007618145,0.001093914,0.482477584,0.990598153,HOROZ
1459,45473,834.56,335.9276309,173.6660506,1.934331032,0.856000741,46244,240.6200778,0.784071315,0.983327567,0.820442861,0.71628546,0.007387409,0.001199545,0.513064861,0.992437282,HOROZ
1460,45478,838.042,331.8432701,176.2767668,1.882512801,0.847243394,46206,240.6333061,0.608010909,0.98424447,0.813728734,0.725141438,0.007296787,0.001244521,0.525830105,0.989881905,HOROZ
1461,45478,838.042,331.8432701,176.2767668,1.882512801,0.847243394,46206,240.6333061,0.608010909,0.98424447,0.813728734,0.725141438,0.007296787,0.001244521,0.525830105,0.989881905,HOROZ
1462,45518,859.94,322.2866864,189.2917773,1.702592109,0.809340493,47963,240.7391069,0.66447695,0.949023205,0.773493617,0.746971926,0.007080423,0.001359741,0.557967059,0.949990311,HOROZ
1463,45525,840.696,348.6462684,166.79825,2.090227376,0.878132858,46054,240.7576173,0.741691105,0.988513484,0.809434771,0.690549818,0.007658347,0.001074224,0.476859051,0.996743844,HOROZ
1464,45525,853.65,358.8287582,162.0335864,2.21453321,0.892239525,46116,240.7576173,0.673735774,0.987184491,0.785055082,0.670954074,0.007882016,0.000985345,0.45017937,0.996937165,HOROZ
1465,45554,854.451,358.5586783,162.2078287,2.210489353,0.891820963,46189,240.8342879,0.702343509,0.986252138,0.784083034,0.671673292,0.007871069,0.000988202,0.451145011,0.997251244,HOROZ
1466,45606,855.192,342.0626726,171.3851827,1.995870747,0.86542734,46331,240.9717051,0.784416925,0.98435173,0.783618333,0.704466533,0.007500388,0.001139475,0.496273097,0.990496956,HOROZ
1467,45609,834.651,341.0878231,172.5859991,1.97633542,0.862541113,46157,240.9796307,0.787380233,0.988127478,0.822717202,0.706503177,0.00747852,0.001149349,0.499146739,0.986481381,HOROZ
1468,45631,840.956,321.9235414,182.7258929,1.761783929,0.823299986,46505,241.0377432,0.648775841,0.981206322,0.810817854,0.748742208,0.007054931,0.001367734,0.560614894,0.987682311,HOROZ
1469,45654,857.771,343.3268988,169.9096922,2.020643404,0.868954564,46271,241.0984823,0.799684708,0.986665514,0.779733117,0.70224175,0.007520193,0.00112812,0.493143476,0.996467112,HOROZ
1470,45654,828.517,340.1323581,171.8568782,1.979160576,0.862964408,46355,241.0984823,0.705898724,0.984877575,0.835768215,0.708837241,0.00745022,0.001160206,0.502450234,0.994429695,HOROZ
1471,45666,870.017,350.5392581,166.3937946,2.106684681,0.880158728,46356,241.1301662,0.613015813,0.985115195,0.758136418,0.687883484,0.007676154,0.001060188,0.473183688,0.996848826,HOROZ
1472,45720,860.356,342.495294,171.5549295,1.996417678,0.865506792,46478,241.2726922,0.63690186,0.983691209,0.776175093,0.704455496,0.007491148,0.001138,0.496257546,0.990737337,HOROZ
1473,45805,859.282,350.5989655,167.0855724,2.098319804,0.879135564,46453,241.4968682,0.636357321,0.986050417,0.779563187,0.688812267,0.007654164,0.001062872,0.474462339,0.995573722,HOROZ
1474,45816,859.129,338.7357705,173.1661098,1.95613201,0.859454087,46674,241.525864,0.793103448,0.981617174,0.78002815,0.713021432,0.007393395,0.001178783,0.508399562,0.994496657,HOROZ
1475,45817,862.123,333.4589204,175.9104731,1.895617211,0.849534747,46654,241.5284998,0.757932175,0.982059416,0.774636667,0.724312606,0.007278061,0.001235662,0.524628752,0.994495292,HOROZ
1476,45864,844.252,334.5800637,175.912808,1.901965341,0.850625576,46714,241.6523505,0.739551084,0.98180417,0.808607186,0.722255677,0.007295048,0.001224537,0.521653263,0.992166426,HOROZ
1477,45887,839.116,339.7362095,173.0062586,1.963722077,0.860626311,46394,241.7129351,0.624567851,0.989071863,0.818946488,0.711472396,0.007403757,0.001170211,0.506192971,0.994022312,HOROZ
1478,45908,827.009,336.1192709,174.7919856,1.92296729,0.854148211,46390,241.7682382,0.763834814,0.98960983,0.84348578,0.719292999,0.007321584,0.001208949,0.517382418,0.994909466,HOROZ
1479,45915,817.888,324.0965544,181.5498296,1.785165842,0.828376291,46477,241.7866698,0.75955335,0.987907998,0.862535106,0.74603283,0.00705862,0.00134875,0.556564984,0.993560798,HOROZ
1480,45918,842.448,350.3625562,167.5918045,2.09057094,0.878175688,46281,241.7945686,0.785406404,0.992156609,0.813030093,0.69012674,0.007630179,0.001067652,0.476274917,0.995686501,HOROZ
1481,45928,858.374,353.5691897,167.984051,2.104778327,0.879926726,46692,241.8208961,0.801745658,0.983637454,0.783311115,0.683942219,0.007698336,0.001039093,0.467776959,0.984566805,HOROZ
1482,45942,847.435,349.2138732,167.9959347,2.078704308,0.876682788,46485,241.8577499,0.787959866,0.988318813,0.803909143,0.692577725,0.00760119,0.001078786,0.479663905,0.997079426,HOROZ
